sku,location,period,qty,days_out_of_stock,discount_pct
SKU_0014,MSK,2025-07,2321.0,0,0.0
SKU_0014,MSK,2025-08,1869.0,0,0.0
SKU_0014,MSK,2025-09,1192.0,0,0.0
SKU_0014,MSK,2025-10,1269.0,0,0.0
SKU_0014,MSK,2025-11,1393.0,0,0.0
SKU_0014,MSK,2025-12,1302.0,0,0.0
SKU_0015,MSK,2023-01,0.0,0,0.0
SKU_0015,MSK,2023-02,0.0,30,0.0
SKU_0015,MSK,2023-03,0.0,0,0.0
SKU_0015,MSK,2023-04,7.0,0,0.0
SKU_0015,MSK,2023-05,0.0,0,0.0
SKU_0015,MSK,2023-06,0.0,0,0.0
SKU_0015,MSK,2023-07,0.0,0,0.0
SKU_0015,MSK,2023-08,0.0,0,0.0
SKU_0015,MSK,2023-09,0.0,0,0.0
SKU_0015,MSK,2023-10,0.0,0,0.0
SKU_0015,MSK,2023-11,5.0,0,0.0
SKU_0015,MSK,2023-12,0.0,0,0.0
SKU_0015,MSK,2024-01,0.0,0,0.0
SKU_0015,MSK,2024-02,0.0,30,0.0
SKU_0015,MSK,2024-03,0.0,0,0.0
SKU_0015,MSK,2024-04,9.0,0,0.0
SKU_0015,MSK,2024-05,8.0,0,0.0
SKU_0015,MSK,2024-06,0.0,0,0.0
SKU_0015,MSK,2024-07,0.0,0,0.0
SKU_0015,MSK,2024-08,0.0,0,0.0
SKU_0015,MSK,2024-09,0.0,0,0.0
SKU_0015,MSK,2024-10,0.0,30,0.0
SKU_0015,MSK,2024-11,5.0,0,0.0
SKU_0015,MSK,2024-12,6.0,0,0.0
SKU_0015,MSK,2025-01,8.0,0,0.0
SKU_0015,MSK,2025-02,0.0,0,0.0
SKU_0015,MSK,2025-03,0.0,0,0.0
SKU_0015,MSK,2025-04,0.0,0,0.0
SKU_0015,MSK,2025-05,0.0,0,0.0
SKU_0015,MSK,2025-06,0.0,0,0.0
SKU_0015,MSK,2025-07,0.0,0,0.0
SKU_0015,MSK,2025-08,7.0,0,0.0
SKU_0015,MSK,2025-09,6.0,0,0.0
SKU_0015,MSK,2025-10,0.0,0,0.0
SKU_0015,MSK,2025-11,0.0,0,0.0
SKU_0015,MSK,2025-12,0.0,0,0.0
SKU_0016,MSK,2023-01,130.0,0,0.0
SKU_0016,MSK,2023-02,116.0,0,0.0
SKU_0016,MSK,2023-03,170.0,0,0.0
SKU_0016,MSK,2023-04,159.0,0,0.0
SKU_0016,MSK,2023-05,113.0,0,0.0
SKU_0016,MSK,2023-06,114.0,0,0.0
SKU_0016,MSK,2023-07,108.0,0,0.0
SKU_0016,MSK,2023-08,102.0,0,0.0
SKU_0016,MSK,2023-09,114.0,0,0.0
SKU_0016,MSK,2023-10,93.0,0,0.0
SKU_0016,MSK,2023-11,105.0,0,0.0
SKU_0016,MSK,2023-12,110.0,0,0.0
SKU_0016,MSK,2024-01,132.0,0,0.0
SKU_0016,MSK,2024-02,150.0,0,0.0
SKU_0016,MSK,2024-03,137.0,0,0.0
SKU_0016,MSK,2024-04,152.0,0,0.0
SKU_0016,MSK,2024-05,131.0,0,0.0
SKU_0016,MSK,2024-06,190.0,0,0.0
SKU_0016,MSK,2024-07,134.0,0,0.0
SKU_0016,MSK,2024-08,109.0,0,0.0
SKU_0016,MSK,2024-09,128.0,0,0.0
SKU_0016,MSK,2024-10,93.0,0,0.0
SKU_0016,MSK,2024-11,95.0,0,0.0
SKU_0016,MSK,2024-12,105.0,0,0.0
SKU_0016,MSK,2025-01,141.0,0,0.0
SKU_0016,MSK,2025-02,147.0,0,0.0
SKU_0016,MSK,2025-03,159.0,0,0.0
SKU_0016,MSK,2025-04,159.0,0,0.0
SKU_0016,MSK,2025-05,163.0,0,0.0
SKU_0016,MSK,2025-06,150.0,0,0.0
SKU_0016,MSK,2025-07,137.0,0,0.0
SKU_0016,MSK,2025-08,108.0,0,0.0
SKU_0016,MSK,2025-09,110.0,0,0.0
SKU_0016,MSK,2025-10,85.0,0,0.0
SKU_0016,MSK,2025-11,99.0,0,0.0
SKU_0016,MSK,2025-12,137.0,0,0.0
SKU_0017,EKB,2023-01,24.0,0,0.0
SKU_0017,EKB,2023-02,25.0,0,0.0
SKU_0017,EKB,2023-03,29.0,0,0.0
SKU_0017,EKB,2023-04,27.0,0,0.0
SKU_0017,EKB,2023-05,37.0,0,0.0
SKU_0017,EKB,2023-06,33.0,0,0.0
SKU_0017,EKB,2023-07,38.0,0,0.0
SKU_0017,EKB,2023-08,43.0,0,0.0
SKU_0017,EKB,2023-09,41.0,0,0.0
SKU_0017,EKB,2023-10,32.0,0,0.0
SKU_0017,EKB,2023-11,32.0,0,0.0
SKU_0017,EKB,2023-12,26.0,0,0.0
SKU_0017,EKB,2024-01,25.0,0,0.0
SKU_0017,EKB,2024-02,23.0,0,0.0
SKU_0017,EKB,2024-03,25.0,0,0.0
SKU_0017,EKB,2024-04,36.0,0,0.0
SKU_0017,EKB,2024-05,37.0,0,0.0
SKU_0017,EKB,2024-06,38.0,0,0.0
SKU_0017,EKB,2024-07,45.0,0,0.0
SKU_0017,EKB,2024-08,41.0,0,0.0
SKU_0017,EKB,2024-09,37.0,0,0.0
SKU_0017,EKB,2024-10,24.0,0,0.0
SKU_0017,EKB,2024-11,26.0,0,0.0
SKU_0017,EKB,2024-12,20.0,0,0.0
SKU_0017,EKB,2025-01,22.0,0,0.0
SKU_0017,EKB,2025-02,27.0,0,0.0
SKU_0017,EKB,2025-03,29.0,0,0.0
SKU_0017,EKB,2025-04,29.0,0,0.0
SKU_0017,EKB,2025-05,36.0,0,0.0
SKU_0017,EKB,2025-06,43.0,0,0.0
SKU_0017,EKB,2025-07,27.0,0,0.0
SKU_0017,EKB,2025-08,40.0,0,0.0
SKU_0017,EKB,2025-09,31.0,0,0.0
SKU_0017,EKB,2025-10,35.0,0,0.0
SKU_0017,EKB,2025-11,34.0,0,0.0
SKU_0017,EKB,2025-12,29.0,0,0.0
SKU_0017,MSK,2023-01,93.0,0,0.0
SKU_0017,MSK,2023-02,98.0,0,0.0
SKU_0017,MSK,2023-03,111.0,0,0.0
SKU_0017,MSK,2023-04,103.0,0,0.0
SKU_0017,MSK,2023-05,142.0,0,0.0
SKU_0017,MSK,2023-06,128.0,0,0.0
SKU_0017,MSK,2023-07,146.0,0,0.0
SKU_0017,MSK,2023-08,166.0,0,0.0
SKU_0017,MSK,2023-09,157.0,0,0.0
SKU_0017,MSK,2023-10,124.0,0,0.0
SKU_0017,MSK,2023-11,122.0,0,0.0
SKU_0017,MSK,2023-12,101.0,0,0.0
SKU_0017,MSK,2024-01,96.0,0,0.0
SKU_0017,MSK,2024-02,87.0,0,0.0
SKU_0017,MSK,2024-03,98.0,0,0.0
SKU_0017,MSK,2024-04,141.0,0,0.0
SKU_0017,MSK,2024-05,144.0,0,0.0
SKU_0017,MSK,2024-06,148.0,0,0.0
SKU_0017,MSK,2024-07,172.0,0,0.0
SKU_0017,MSK,2024-08,157.0,0,0.0
SKU_0017,MSK,2024-09,141.0,0,0.0
SKU_0017,MSK,2024-10,94.0,0,0.0
SKU_0017,MSK,2024-11,100.0,0,0.0
SKU_0017,MSK,2024-12,77.0,0,0.0
SKU_0017,MSK,2025-01,84.0,0,0.0
SKU_0017,MSK,2025-02,104.0,0,0.0
SKU_0017,MSK,2025-03,110.0,0,0.0
SKU_0017,MSK,2025-04,113.0,0,0.0
SKU_0017,MSK,2025-05,138.0,0,0.0
SKU_0017,MSK,2025-06,164.0,0,0.0
SKU_0017,MSK,2025-07,105.0,0,0.0
SKU_0017,MSK,2025-08,156.0,0,0.0
SKU_0017,MSK,2025-09,121.0,0,0.0
SKU_0017,MSK,2025-10,135.0,0,0.0
SKU_0017,MSK,2025-11,130.0,0,0.0
SKU_0017,MSK,2025-12,113.0,0,0.0
SKU_0018,MSK,2023-01,189.0,0,0.0
SKU_0018,MSK,2023-02,161.0,0,0.0
SKU_0018,MSK,2023-03,193.0,0,0.0
SKU_0018,MSK,2023-04,217.0,0,0.0
SKU_0018,MSK,2023-05,256.0,0,0.0
SKU_0018,MSK,2023-06,269.0,0,0.0
SKU_0018,MSK,2023-07,358.0,0,0.0
SKU_0018,MSK,2023-08,289.0,0,0.0
SKU_0018,MSK,2023-09,287.0,0,0.0
SKU_0018,MSK,2023-10,310.0,0,0.0
SKU_0018,MSK,2023-11,309.0,0,0.0
SKU_0018,MSK,2023-12,280.0,0,0.0
SKU_0018,MSK,2024-01,246.0,0,0.0
SKU_0018,MSK,2024-02,258.0,0,0.0
SKU_0018,MSK,2024-03,196.0,0,0.0
SKU_0018,MSK,2024-04,292.0,0,0.0
SKU_0018,MSK,2024-05,258.0,0,0.0
SKU_0018,MSK,2024-06,333.0,0,0.0
SKU_0018,MSK,2024-07,400250.0,0,0.0
SKU_0018,MSK,2024-08,339255.0,0,0.0
SKU_0018,MSK,2024-09,363492.0,0,0.0
SKU_0018,MSK,2024-10,271040.0,0,0.0
SKU_0018,MSK,2024-11,285040.0,0,0.0
SKU_0018,MSK,2024-12,261844.0,0,0.0
SKU_0018,MSK,2025-01,230350.0,0,0.0
SKU_0018,MSK,2025-02,198363.0,0,0.0
SKU_0018,MSK,2025-03,254370.0,0,0.0
SKU_0018,MSK,2025-04,318733.0,0,0.0
SKU_0018,MSK,2025-05,327282.0,0,0.0
SKU_0018,MSK,2025-06,352647.0,0,0.0
SKU_0018,MSK,2025-07,393076.0,0,0.0
SKU_0018,MSK,2025-08,335326.0,0,0.0
SKU_0018,MSK,2025-09,406748.0,0,0.0
SKU_0018,MSK,2025-10,388333.0,0,0.0
SKU_0018,MSK,2025-11,363211.0,0,0.0
SKU_0018,MSK,2025-12,277243.0,0,0.0
SKU_0019,MSK,2023-01,108.0,0,0.0
SKU_0019,MSK,2023-02,89.0,0,0.0
SKU_0019,MSK,2023-03,96.0,0,0.0
SKU_0019,MSK,2023-04,89.0,0,0.0
SKU_0019,MSK,2023-05,103.0,0,0.0
SKU_0019,MSK,2023-06,123.0,0,0.0
SKU_0019,MSK,2023-07,125.0,0,0.0
SKU_0019,MSK,2023-08,158.0,0,0.0
SKU_0019,MSK,2023-09,152.0,0,0.0
SKU_0019,MSK,2023-10,158.0,0,0.0
SKU_0019,MSK,2023-11,142.0,0,0.0
SKU_0019,MSK,2023-12,118.0,0,0.0
SKU_0019,MSK,2024-01,106.0,0,0.0
SKU_0019,MSK,2024-02,104.0,0,0.0
SKU_0019,MSK,2024-03,77.0,0,0.0
SKU_0019,MSK,2024-04,85.0,0,0.0
SKU_0019,MSK,2024-05,113.0,0,0.0
SKU_0019,MSK,2024-06,127.0,0,0.0
SKU_0019,MSK,2024-07,138.0,0,0.0
SKU_0019,MSK,2024-08,132.0,0,0.0
SKU_0019,MSK,2024-09,156.0,0,0.0
SKU_0019,MSK,2024-10,135.0,0,0.0
SKU_0019,MSK,2024-11,132.0,0,0.0
SKU_0019,MSK,2024-12,132.0,0,0.0
SKU_0019,MSK,2025-01,95.0,0,0.0
SKU_0019,MSK,2025-02,104.0,0,0.0
SKU_0019,MSK,2025-03,100.0,0,0.0
SKU_0019,MSK,2025-04,99.0,0,0.0
SKU_0019,MSK,2025-05,104.0,0,0.0
SKU_0019,MSK,2025-06,130.0,0,0.0
SKU_0019,MSK,2025-07,144.0,0,0.0
SKU_0019,MSK,2025-08,149.0,0,0.0
SKU_0019,MSK,2025-09,153.0,0,0.0
SKU_0019,MSK,2025-10,155.0,0,0.0
SKU_0019,MSK,2025-11,127.0,0,0.0
SKU_0019,MSK,2025-12,124.0,0,0.0
SKU_0020,MSK,2023-01,2488.0,0,0.0
SKU_0020,MSK,2023-02,2464.0,0,0.0
SKU_0020,MSK,2023-03,2902.0,0,0.0
SKU_0020,MSK,2023-04,3606.0,0,0.0
SKU_0020,MSK,2023-05,3396.0,0,0.0
SKU_0020,MSK,2023-06,15629.0,0,25.0
SKU_0020,MSK,2023-07,2491.0,0,0.0
SKU_0020,MSK,2023-08,4649.0,0,0.0
SKU_0020,MSK,2023-09,2434.0,0,0.0
SKU_0020,MSK,2023-10,2406.0,0,0.0
SKU_0020,MSK,2023-11,2430.0,0,0.0
SKU_0020,MSK,2023-12,2287.0,0,0.0
SKU_0020,MSK,2024-01,2372.0,0,0.0
SKU_0020,MSK,2024-02,2226.0,0,0.0
SKU_0020,MSK,2024-03,3062.0,0,0.0
SKU_0020,MSK,2024-04,3250.0,0,0.0
SKU_0020,MSK,2024-05,4333.0,0,0.0
SKU_0020,MSK,2024-06,3040.0,0,0.0
SKU_0020,MSK,2024-07,3671.0,0,0.0
SKU_0020,MSK,2024-08,3562.0,0,0.0
SKU_0020,MSK,2024-09,3272.0,0,0.0
SKU_0020,MSK,2024-10,3174.0,0,0.0
SKU_0020,MSK,2024-11,3440.0,0,0.0
SKU_0020,MSK,2024-12,2540.0,0,0.0
SKU_0020,MSK,2025-01,3170.0,0,0.0
SKU_0020,MSK,2025-02,2746.0,0,0.0
SKU_0020,MSK,2025-03,2786.0,0,0.0
SKU_0020,MSK,2025-04,3554.0,0,0.0
SKU_0020,MSK,2025-05,3634.0,0,0.0
SKU_0020,MSK,2025-06,4520.0,0,0.0
SKU_0020,MSK,2025-07,2801.0,0,0.0
SKU_0020,MSK,2025-08,2956.0,0,0.0
SKU_0020,MSK,2025-09,3379.0,0,0.0
SKU_0020,MSK,2025-10,3516.0,0,0.0
SKU_0020,MSK,2025-11,2224.0,0,0.0
SKU_0020,MSK,2025-12,2279.0,0,0.0
SKU_0021,MSK,2023-01,519.0,0,0.0
SKU_0021,MSK,2023-02,490.0,0,0.0
SKU_0021,MSK,2023-03,459.0,0,0.0
SKU_0021,MSK,2023-04,549.0,0,0.0
SKU_0021,MSK,2023-05,628.0,0,0.0
SKU_0021,MSK,2023-06,652.0,0,0.0
SKU_0021,MSK,2023-07,659.0,0,0.0
SKU_0021,MSK,2023-08,778.0,0,0.0
SKU_0021,MSK,2023-09,653.0,0,0.0
SKU_0021,MSK,2023-10,604.0,0,0.0
SKU_0021,MSK,2023-11,739.0,0,0.0
SKU_0021,MSK,2023-12,483.0,0,0.0
SKU_0021,MSK,2024-01,408.0,0,0.0
SKU_0021,MSK,2024-02,424.0,0,0.0
SKU_0021,MSK,2024-03,471.0,0,0.0
SKU_0021,MSK,2024-04,528.0,0,0.0
SKU_0021,MSK,2024-05,533.0,0,0.0
SKU_0021,MSK,2024-06,722.0,0,0.0
SKU_0021,MSK,2024-07,747.0,0,0.0
SKU_0021,MSK,2024-08,676.0,0,0.0
SKU_0021,MSK,2024-09,731.0,0,0.0
SKU_0021,MSK,2024-10,581.0,0,0.0
SKU_0021,MSK,2024-11,589.0,0,0.0
SKU_0021,MSK,2024-12,481.0,0,0.0
SKU_0021,MSK,2025-01,436.0,0,0.0
SKU_0021,MSK,2025-02,427.0,0,0.0
SKU_0021,MSK,2025-03,416.0,0,0.0
SKU_0021,MSK,2025-04,513.0,0,0.0
SKU_0021,MSK,2025-05,560.0,0,0.0
SKU_0021,MSK,2025-06,669.0,0,0.0
SKU_0021,MSK,2025-07,572.0,30,0.0
SKU_0021,MSK,2025-08,662.0,0,0.0
SKU_0021,MSK,2025-09,748.0,0,0.0
SKU_0021,MSK,2025-10,635.0,0,0.0
SKU_0021,MSK,2025-11,572.0,0,0.0
SKU_0021,MSK,2025-12,473.0,0,0.0
SKU_0022,EKB,2023-01,744.0,0,0.0
SKU_0022,EKB,2023-02,679.0,0,0.0
SKU_0022,EKB,2023-03,586.0,0,0.0
SKU_0022,EKB,2023-04,542.0,0,0.0
SKU_0022,EKB,2023-05,457.0,0,0.0
SKU_0022,EKB,2023-06,561.0,0,0.0
SKU_0022,EKB,2023-07,499.0,0,0.0
SKU_0022,EKB,2023-08,547.0,0,0.0
SKU_0022,EKB,2023-09,573.0,0,0.0
SKU_0022,EKB,2023-10,707.0,0,0.0
SKU_0022,EKB,2023-11,734.0,0,0.0
SKU_0022,EKB,2023-12,797.0,0,0.0
SKU_0022,EKB,2024-01,631.0,0,0.0
SKU_0022,EKB,2024-02,532.0,0,0.0
SKU_0022,EKB,2024-03,708.0,0,0.0
SKU_0022,EKB,2024-04,592.0,0,0.0
SKU_0022,EKB,2024-05,547.0,0,0.0
SKU_0022,EKB,2024-06,440.0,0,0.0
SKU_0022,EKB,2024-07,570.0,0,0.0
SKU_0022,EKB,2024-08,651.0,0,0.0
SKU_0022,EKB,2024-09,667.0,0,0.0
SKU_0022,EKB,2024-10,848.0,0,0.0
SKU_0022,EKB,2024-11,961.0,0,0.0
SKU_0022,EKB,2024-12,845.0,0,0.0
SKU_0022,EKB,2025-01,844.0,0,0.0
SKU_0022,EKB,2025-02,943.0,0,0.0
SKU_0022,EKB,2025-03,817.0,0,0.0
SKU_0022,EKB,2025-04,641.0,0,0.0
SKU_0022,EKB,2025-05,650.0,0,0.0
SKU_0022,EKB,2025-06,533.0,0,0.0
SKU_0022,EKB,2025-07,657.0,0,0.0
SKU_0022,EKB,2025-08,685.0,0,0.0
SKU_0022,EKB,2025-09,733.0,0,0.0
SKU_0022,EKB,2025-10,950.0,0,0.0
SKU_0022,EKB,2025-11,1060.0,0,0.0
SKU_0022,EKB,2025-12,881.0,0,0.0
SKU_0022,MSK,2023-01,1762.0,0,0.0
SKU_0022,MSK,2023-02,1610.0,0,0.0
SKU_0022,MSK,2023-03,1388.0,0,0.0
SKU_0022,MSK,2023-04,1284.0,0,0.0
SKU_0022,MSK,2023-05,1083.0,0,0.0
SKU_0022,MSK,2023-06,1330.0,0,0.0
SKU_0022,MSK,2023-07,1183.0,0,0.0
SKU_0022,MSK,2023-08,1297.0,0,0.0
SKU_0022,MSK,2023-09,1359.0,0,0.0
SKU_0022,MSK,2023-10,1675.0,0,0.0
SKU_0022,MSK,2023-11,1739.0,0,0.0
SKU_0022,MSK,2023-12,1889.0,0,0.0
SKU_0022,MSK,2024-01,1494.0,0,0.0
SKU_0022,MSK,2024-02,1261.0,0,0.0
SKU_0022,MSK,2024-03,1677.0,0,0.0
SKU_0022,MSK,2024-04,1403.0,0,0.0
SKU_0022,MSK,2024-05,1296.0,0,0.0
SKU_0022,MSK,2024-06,1043.0,0,0.0
SKU_0022,MSK,2024-07,1350.0,0,0.0
SKU_0022,MSK,2024-08,1544.0,0,0.0
SKU_0022,MSK,2024-09,1581.0,0,0.0
SKU_0022,MSK,2024-10,2009.0,0,0.0
SKU_0022,MSK,2024-11,2277.0,0,0.0
SKU_0022,MSK,2024-12,2003.0,0,0.0
SKU_0022,MSK,2025-01,2001.0,0,0.0
SKU_0022,MSK,2025-02,2235.0,0,0.0
SKU_0022,MSK,2025-03,1936.0,0,0.0
SKU_0022,MSK,2025-04,1520.0,0,0.0
SKU_0022,MSK,2025-05,1541.0,0,0.0
SKU_0022,MSK,2025-06,1262.0,0,0.0
SKU_0022,MSK,2025-07,1556.0,0,0.0
SKU_0022,MSK,2025-08,1624.0,0,0.0
SKU_0022,MSK,2025-09,1737.0,0,0.0
SKU_0022,MSK,2025-10,2251.0,0,0.0
SKU_0022,MSK,2025-11,2513.0,0,0.0
SKU_0022,MSK,2025-12,2089.0,0,0.0
SKU_0023,MSK,2023-01,1536.0,0,0.0
SKU_0023,MSK,2023-02,1837.0,0,0.0
SKU_0023,MSK,2023-03,1517.0,0,0.0
SKU_0023,MSK,2023-04,1452.0,0,0.0
SKU_0023,MSK,2023-05,1148.0,0,0.0
SKU_0023,MSK,2023-06,917.0,0,0.0
SKU_0023,MSK,2023-07,958.0,0,0.0
SKU_0023,MSK,2023-08,1363.0,0,0.0
SKU_0023,MSK,2023-09,1519.0,0,0.0
SKU_0023,MSK,2023-10,1603.0,0,0.0
SKU_0023,MSK,2023-11,1886.0,0,0.0
SKU_0023,MSK,2023-12,1800.0,0,0.0
SKU_0023,MSK,2024-01,1653.0,0,0.0
SKU_0023,MSK,2024-02,1663.0,0,0.0
SKU_0023,MSK,2024-03,1442.0,0,0.0
SKU_0023,MSK,2024-04,1252.0,0,0.0
SKU_0023,MSK,2024-05,1159.0,0,0.0
SKU_0023,MSK,2024-06,1108.0,0,0.0
SKU_0023,MSK,2024-07,1057.0,0,0.0
SKU_0023,MSK,2024-08,1252.0,0,0.0
SKU_0023,MSK,2024-09,1572.0,0,0.0
SKU_0023,MSK,2024-10,1504.0,0,0.0
SKU_0023,MSK,2024-11,1962.0,0,0.0
SKU_0023,MSK,2024-12,1893.0,0,0.0
SKU_0023,MSK,2025-01,1902.0,0,0.0
SKU_0023,MSK,2025-02,1778.0,0,0.0
SKU_0023,MSK,2025-03,1381.0,0,0.0
SKU_0023,MSK,2025-04,1365.0,0,0.0
SKU_0023,MSK,2025-05,1057.0,0,0.0
SKU_0023,MSK,2025-06,1146.0,0,0.0
SKU_0023,MSK,2025-07,1398.0,0,0.0
SKU_0023,MSK,2025-08,1318.0,0,0.0
SKU_0023,MSK,2025-09,1561.0,0,0.0
SKU_0023,MSK,2025-10,5279.0,0,25.0
SKU_0023,MSK,2025-11,1896.0,0,0.0
SKU_0023,MSK,2025-12,1739.0,0,0.0
SKU_0024,MSK,2023-01,0.0,30,0.0
SKU_0024,MSK,2023-02,0.0,0,0.0
SKU_0024,MSK,2023-03,0.0,0,0.0
SKU_0024,MSK,2023-04,0.0,0,0.0
SKU_0024,MSK,2023-05,0.0,0,0.0
SKU_0024,MSK,2023-06,0.0,0,0.0
SKU_0024,MSK,2023-07,0.0,0,0.0
SKU_0024,MSK,2023-08,9.0,0,0.0
SKU_0024,MSK,2023-09,0.0,0,0.0
SKU_0024,MSK,2023-10,0.0,0,0.0
SKU_0024,MSK,2023-11,0.0,0,0.0
SKU_0024,MSK,2023-12,0.0,0,0.0
SKU_0024,MSK,2024-01,0.0,0,0.0
SKU_0024,MSK,2024-02,0.0,0,0.0
SKU_0024,MSK,2024-03,0.0,0,0.0
SKU_0024,MSK,2024-04,0.0,0,0.0
SKU_0024,MSK,2024-05,0.0,0,0.0
SKU_0024,MSK,2024-06,10.0,0,0.0
SKU_0024,MSK,2024-07,0.0,0,0.0
SKU_0024,MSK,2024-08,10.0,0,0.0
SKU_0024,MSK,2024-09,0.0,0,0.0
SKU_0024,MSK,2024-10,6.0,0,0.0
SKU_0024,MSK,2024-11,0.0,0,0.0
SKU_0024,MSK,2024-12,0.0,0,0.0
SKU_0024,MSK,2025-01,5.0,0,0.0
SKU_0024,MSK,2025-02,8.0,0,0.0
SKU_0024,MSK,2025-03,0.0,0,0.0
SKU_0024,MSK,2025-04,0.0,0,0.0
SKU_0024,MSK,2025-05,0.0,0,0.0
SKU_0024,MSK,2025-06,0.0,0,0.0
SKU_0024,MSK,2025-07,8.0,0,0.0
SKU_0024,MSK,2025-08,0.0,0,0.0
SKU_0024,MSK,2025-09,0.0,0,0.0
SKU_0024,MSK,2025-10,5.0,0,0.0
SKU_0024,MSK,2025-11,7.0,0,0.0
SKU_0024,MSK,2025-12,0.0,0,0.0
SKU_0025,MSK,2023-01,3907.0,0,0.0
SKU_0025,MSK,2023-02,4153.0,0,0.0
SKU_0025,MSK,2023-03,3971.0,0,0.0
SKU_0025,MSK,2023-04,3684.0,0,0.0
SKU_0025,MSK,2023-05,3276.0,0,0.0
SKU_0025,MSK,2023-06,2995.0,0,0.0
SKU_0025,MSK,2023-07,1777.0,0,0.0
SKU_0025,MSK,2023-08,2155.0,0,0.0
SKU_0025,MSK,2023-09,2040.0,0,0.0
SKU_0025,MSK,2023-10,2764.0,0,0.0
SKU_0025,MSK,2023-11,2079.0,0,0.0
SKU_0025,MSK,2023-12,2685.0,0,0.0
SKU_0025,MSK,2024-01,2873.0,0,0.0
SKU_0025,MSK,2024-02,3620.0,0,0.0
SKU_0025,MSK,2024-03,4455.0,0,0.0
SKU_0025,MSK,2024-04,3243.0,0,0.0
SKU_0025,MSK,2024-05,3889.0,0,0.0
SKU_0025,MSK,2024-06,3855.0,0,0.0
SKU_0025,MSK,2024-07,3523.0,0,0.0
SKU_0025,MSK,2024-08,2080.0,0,0.0
SKU_0025,MSK,2024-09,1750.0,0,0.0
SKU_0025,MSK,2024-10,2045.0,0,0.0
SKU_0025,MSK,2024-11,1982.0,0,0.0
SKU_0025,MSK,2024-12,3801.0,0,0.0
SKU_0025,MSK,2025-01,4501.0,0,0.0
SKU_0025,MSK,2025-02,4406.0,0,0.0
SKU_0025,MSK,2025-03,3325.0,0,0.0
SKU_0025,MSK,2025-04,4537.0,0,0.0
SKU_0025,MSK,2025-05,2606.0,0,0.0
SKU_0025,MSK,2025-06,2730.0,0,0.0
SKU_0025,MSK,2025-07,2649.0,0,0.0
SKU_0025,MSK,2025-08,2094.0,0,0.0
SKU_0025,MSK,2025-09,2597.0,0,0.0
SKU_0025,MSK,2025-10,1978.0,0,0.0
SKU_0025,MSK,2025-11,2151.0,0,0.0
SKU_0025,MSK,2025-12,3549.0,0,0.0
SKU_0026,MSK,2025-08,970.0,0,0.0
SKU_0026,MSK,2025-09,814.0,0,0.0
SKU_0026,MSK,2025-10,822.0,0,0.0
SKU_0026,MSK,2025-11,807.0,0,0.0
SKU_0026,MSK,2025-12,654.0,0,0.0
SKU_0027,EKB,2023-01,381.0,0,0.0
SKU_0027,EKB,2023-02,376.0,0,0.0
SKU_0027,EKB,2023-03,278.0,0,0.0
SKU_0027,EKB,2023-04,597.0,0,0.0
SKU_0027,EKB,2023-05,433.0,0,0.0
SKU_0027,EKB,2023-06,743.0,0,0.0
SKU_0027,EKB,2023-07,552.0,0,0.0
SKU_0027,EKB,2023-08,576.0,0,0.0
SKU_0027,EKB,2023-09,605.0,0,0.0
SKU_0027,EKB,2023-10,496.0,0,0.0
SKU_0027,EKB,2023-11,379.0,0,0.0
SKU_0027,EKB,2023-12,380.0,0,0.0
SKU_0027,EKB,2024-01,419.0,0,0.0
SKU_0027,EKB,2024-02,365.0,0,0.0
SKU_0027,EKB,2024-03,462.0,0,0.0
SKU_0027,EKB,2024-04,493.0,0,0.0
SKU_0027,EKB,2024-05,489.0,0,0.0
SKU_0027,EKB,2024-06,567.0,0,0.0
SKU_0027,EKB,2024-07,547.0,0,0.0
SKU_0027,EKB,2024-08,693.0,0,0.0
SKU_0027,EKB,2024-09,457.0,0,0.0
SKU_0027,EKB,2024-10,656.0,0,0.0
SKU_0027,EKB,2024-11,450.0,0,0.0
SKU_0027,EKB,2024-12,403.0,0,0.0
SKU_0027,EKB,2025-01,372.0,0,0.0
SKU_0027,EKB,2025-02,384.0,0,0.0
SKU_0027,EKB,2025-03,487.0,0,0.0
SKU_0027,EKB,2025-04,502.0,0,0.0
SKU_0027,EKB,2025-05,511.0,0,0.0
SKU_0027,EKB,2025-06,707.0,0,0.0
SKU_0027,EKB,2025-07,812.0,0,0.0
SKU_0027,EKB,2025-08,671.0,0,0.0
SKU_0027,EKB,2025-09,765.0,0,0.0
SKU_0027,EKB,2025-10,524.0,0,0.0
SKU_0027,EKB,2025-11,511.0,0,0.0
SKU_0027,EKB,2025-12,369.0,0,0.0
SKU_0027,MSK,2023-01,1095.0,0,0.0
SKU_0027,MSK,2023-02,1081.0,0,0.0
SKU_0027,MSK,2023-03,798.0,0,0.0
SKU_0027,MSK,2023-04,1716.0,0,0.0
SKU_0027,MSK,2023-05,1243.0,0,0.0
SKU_0027,MSK,2023-06,2136.0,0,0.0
SKU_0027,MSK,2023-07,1585.0,0,0.0
SKU_0027,MSK,2023-08,1654.0,0,0.0
SKU_0027,MSK,2023-09,1739.0,0,0.0
SKU_0027,MSK,2023-10,1425.0,0,0.0
SKU_0027,MSK,2023-11,1090.0,0,0.0
SKU_0027,MSK,2023-12,1091.0,0,0.0
SKU_0027,MSK,2024-01,1203.0,0,0.0
SKU_0027,MSK,2024-02,1048.0,0,0.0
SKU_0027,MSK,2024-03,1327.0,0,0.0
